Iteracions,Seed,k,Lambda,Beneficis
9,-69735602,5,0.1,116
9,-69735602,5,0.1,93
9,-69735602,5,0.1,98
9,-69735602,5,0.1,122
9,-69735602,5,0.1,98
9,-69735602,5,0.1,140
9,-69735602,5,0.1,101
9,-69735602,5,0.1,96
9,-69735602,5,0.1,129
9,-69735602,5,0.1,127
9,-69735602,5,0.1,107
9,-69735602,5,0.1,113
9,-69735602,5,0.1,93
9,-69735602,5,0.1,122
9,-69735602,5,0.1,114
9,-69735602,5,0.1,103
9,-69735602,5,0.1,121
9,-69735602,5,0.1,129
9,-69735602,5,0.1,122
9,-69735602,5,0.1,79
9,-69735602,5,0.1,112
9,-69735602,5,0.1,145
9,-69735602,5,0.1,109
9,-69735602,5,0.1,107
9,-69735602,5,0.1,127
9,-69735602,5,0.1,125
9,-69735602,5,0.1,95
9,-69735602,5,0.1,111
9,-69735602,5,0.1,93
9,-69735602,5,0.1,128
9,-69735602,5,0.1,93
9,-69735602,5,0.1,136
9,-69735602,5,0.1,106
9,-69735602,5,0.1,93
9,-69735602,5,0.1,124
9,-69735602,5,0.1,120
9,-69735602,5,0.1,130
9,-69735602,5,0.1,119
9,-69735602,5,0.1,124
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,106
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,126
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,133
10,-2133516590,5,0.1,135
10,-2133516590,5,0.1,108
10,-2133516590,5,0.1,141
10,-2133516590,5,0.1,119
10,-2133516590,5,0.1,108
10,-2133516590,5,0.1,106
10,-2133516590,5,0.1,129
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,137
10,-2133516590,5,0.1,123
10,-2133516590,5,0.1,126
10,-2133516590,5,0.1,112
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,126
10,-2133516590,5,0.1,125
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,105
10,-2133516590,5,0.1,121
10,-2133516590,5,0.1,119
10,-2133516590,5,0.1,127
10,-2133516590,5,0.1,120
10,-2133516590,5,0.1,119
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,133
10,-2133516590,5,0.1,111
10,-2133516590,5,0.1,117
10,-2133516590,5,0.1,137
10,-2133516590,5,0.1,114
10,-2133516590,5,0.1,119
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,131
10,-2133516590,5,0.1,120
10,-2133516590,5,0.1,132
10,-2133516590,5,0.1,130
10,-2133516590,5,0.1,137
10,-2133516590,5,0.1,127
10,-2133516590,5,0.1,119
10,-2133516590,5,0.1,119
10,-2133516590,5,0.1,120
10,-2133516590,5,0.1,119
10,-2133516590,5,0.1,126
10,-2133516590,5,0.1,121
10,-2133516590,5,0.1,137
10,-2133516590,5,0.1,121
10,-2133516590,5,0.1,124
10,-2133516590,5,0.1,128
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,132
10,-2133516590,5,0.1,120
10,-2133516590,5,0.1,109
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,125
10,-2133516590,5,0.1,119
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,119
10,-2133516590,5,0.1,132
10,-2133516590,5,0.1,118
10,-2133516590,5,0.1,124
10,-2133516590,5,0.1,118
10,-2133516590,5,0.1,130
10,-2133516590,5,0.1,117
10,-2133516590,5,0.1,119
10,-2133516590,5,0.1,117
10,-2133516590,5,0.1,140
10,-2133516590,5,0.1,111
10,-2133516590,5,0.1,118
10,-2133516590,5,0.1,127
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,125
10,-2133516590,5,0.1,134
10,-2133516590,5,0.1,128
10,-2133516590,5,0.1,131
10,-2133516590,5,0.1,126
10,-2133516590,5,0.1,133
10,-2133516590,5,0.1,119
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,116
10,-2133516590,5,0.1,111
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,130
10,-2133516590,5,0.1,121
10,-2133516590,5,0.1,128
10,-2133516590,5,0.1,133
10,-2133516590,5,0.1,120
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,117
10,-2133516590,5,0.1,107
10,-2133516590,5,0.1,117
1,715242169,5,0.01,87
1,715242169,5,0.01,119
1,715242169,5,0.01,112
1,715242169,5,0.01,103
1,715242169,5,0.01,109
1,715242169,5,0.01,87
1,715242169,5,0.01,111
1,715242169,5,0.01,107
1,715242169,5,0.01,110
1,715242169,5,0.01,87
1,715242169,5,0.01,111
1,715242169,5,0.01,87
1,715242169,5,0.01,87
1,715242169,5,0.01,102
1,715242169,5,0.01,87
1,715242169,5,0.01,96
1,715242169,5,0.01,104
1,715242169,5,0.01,94
1,715242169,5,0.01,103
1,715242169,5,0.01,87
1,715242169,5,0.01,107
1,715242169,5,0.01,94
1,715242169,5,0.01,87
1,715242169,5,0.01,87
1,715242169,5,0.01,116
1,715242169,5,0.01,87
1,715242169,5,0.01,117
1,715242169,5,0.01,87
1,715242169,5,0.01,100
1,715242169,5,0.01,103
1,715242169,5,0.01,88
1,715242169,5,0.01,103
1,715242169,5,0.01,87
1,715242169,5,0.01,104
1,715242169,5,0.01,109
1,715242169,5,0.01,121
1,715242169,5,0.01,100
1,715242169,5,0.01,109
1,715242169,5,0.01,97
1,715242169,5,0.01,118
1,715242169,5,0.01,87
1,715242169,5,0.01,95
1,715242169,5,0.01,113
1,715242169,5,0.01,87
1,715242169,5,0.01,119
1,715242169,5,0.01,112
1,715242169,5,0.01,105
1,715242169,5,0.01,88
1,715242169,5,0.01,106
1,715242169,5,0.01,112
1,715242169,5,0.01,98
1,715242169,5,0.01,100
1,715242169,5,0.01,115
1,715242169,5,0.01,109
1,715242169,5,0.01,87
1,715242169,5,0.01,90
1,715242169,5,0.01,103
1,715242169,5,0.01,124
1,715242169,5,0.01,115
1,715242169,5,0.01,87
1,715242169,5,0.01,92
1,715242169,5,0.01,87
1,715242169,5,0.01,114
1,715242169,5,0.01,104
1,715242169,5,0.01,101
1,715242169,5,0.01,96
1,715242169,5,0.01,90
1,715242169,5,0.01,104
1,715242169,5,0.01,117
1,715242169,5,0.01,87
1,715242169,5,0.01,88
1,715242169,5,0.01,110
1,715242169,5,0.01,103
1,715242169,5,0.01,87
1,715242169,5,0.01,87
1,715242169,5,0.01,120
1,715242169,5,0.01,128
1,715242169,5,0.01,103
1,715242169,5,0.01,102
1,715242169,5,0.01,107
1,715242169,5,0.01,119
1,715242169,5,0.01,87
1,715242169,5,0.01,100
1,715242169,5,0.01,113
1,715242169,5,0.01,113
1,715242169,5,0.01,87
1,715242169,5,0.01,103
1,715242169,5,0.01,87
1,715242169,5,0.01,105
1,715242169,5,0.01,90
1,715242169,5,0.01,94
1,715242169,5,0.01,91
1,715242169,5,0.01,87
1,715242169,5,0.01,112
1,715242169,5,0.01,110
1,715242169,5,0.01,87
1,715242169,5,0.01,103
1,715242169,5,0.01,118
1,715242169,5,0.01,87
1,715242169,5,0.01,118
2,-401576298,5,0.01,84
2,-401576298,5,0.01,101
2,-401576298,5,0.01,92
2,-401576298,5,0.01,99
2,-401576298,5,0.01,121
2,-401576298,5,0.01,83
2,-401576298,5,0.01,77
2,-401576298,5,0.01,93
2,-401576298,5,0.01,87
2,-401576298,5,0.01,103
2,-401576298,5,0.01,85
2,-401576298,5,0.01,75
2,-401576298,5,0.01,104
2,-401576298,5,0.01,81
2,-401576298,5,0.01,80
2,-401576298,5,0.01,89
2,-401576298,5,0.01,72
2,-401576298,5,0.01,40
2,-401576298,5,0.01,83
2,-401576298,5,0.01,101
2,-401576298,5,0.01,92
2,-401576298,5,0.01,84
2,-401576298,5,0.01,117
2,-401576298,5,0.01,66
2,-401576298,5,0.01,96
2,-401576298,5,0.01,88
2,-401576298,5,0.01,87
2,-401576298,5,0.01,104
2,-401576298,5,0.01,103
2,-401576298,5,0.01,92
2,-401576298,5,0.01,95
2,-401576298,5,0.01,84
2,-401576298,5,0.01,96
2,-401576298,5,0.01,100
2,-401576298,5,0.01,64
2,-401576298,5,0.01,86
2,-401576298,5,0.01,70
2,-401576298,5,0.01,84
2,-401576298,5,0.01,112
2,-401576298,5,0.01,104
2,-401576298,5,0.01,94
2,-401576298,5,0.01,119
2,-401576298,5,0.01,77
2,-401576298,5,0.01,104
2,-401576298,5,0.01,84
2,-401576298,5,0.01,69
2,-401576298,5,0.01,112
2,-401576298,5,0.01,55
2,-401576298,5,0.01,92
2,-401576298,5,0.01,112
2,-401576298,5,0.01,89
2,-401576298,5,0.01,76
2,-401576298,5,0.01,109
2,-401576298,5,0.01,113
2,-401576298,5,0.01,111
2,-401576298,5,0.01,87
2,-401576298,5,0.01,62
2,-401576298,5,0.01,103
2,-401576298,5,0.01,84
2,-401576298,5,0.01,98
2,-401576298,5,0.01,70
2,-401576298,5,0.01,106
2,-401576298,5,0.01,69
2,-401576298,5,0.01,75
2,-401576298,5,0.01,62
2,-401576298,5,0.01,110
2,-401576298,5,0.01,85
2,-401576298,5,0.01,78
2,-401576298,5,0.01,114
2,-401576298,5,0.01,106
2,-401576298,5,0.01,92
2,-401576298,5,0.01,108
2,-401576298,5,0.01,85
2,-401576298,5,0.01,85
2,-401576298,5,0.01,69
2,-401576298,5,0.01,109
2,-401576298,5,0.01,84
2,-401576298,5,0.01,108
2,-401576298,5,0.01,109
2,-401576298,5,0.01,83
2,-401576298,5,0.01,98
2,-401576298,5,0.01,65
2,-401576298,5,0.01,89
2,-401576298,5,0.01,100
2,-401576298,5,0.01,112
2,-401576298,5,0.01,69
2,-401576298,5,0.01,84
2,-401576298,5,0.01,84
2,-401576298,5,0.01,75
2,-401576298,5,0.01,83
2,-401576298,5,0.01,70
2,-401576298,5,0.01,115
2,-401576298,5,0.01,101
2,-401576298,5,0.01,93
2,-401576298,5,0.01,104
2,-401576298,5,0.01,125
2,-401576298,5,0.01,83
2,-401576298,5,0.01,98
2,-401576298,5,0.01,77
2,-401576298,5,0.01,92
3,423402465,5,0.01,84
3,423402465,5,0.01,109
3,423402465,5,0.01,126
3,423402465,5,0.01,107
3,423402465,5,0.01,102
3,423402465,5,0.01,129
3,423402465,5,0.01,115
3,423402465,5,0.01,104
3,423402465,5,0.01,118
3,423402465,5,0.01,126
3,423402465,5,0.01,122
3,423402465,5,0.01,122
3,423402465,5,0.01,119
3,423402465,5,0.01,98
3,423402465,5,0.01,107
3,423402465,5,0.01,129
3,423402465,5,0.01,110
3,423402465,5,0.01,125
3,423402465,5,0.01,130
3,423402465,5,0.01,132
3,423402465,5,0.01,108
3,423402465,5,0.01,87
3,423402465,5,0.01,73
3,423402465,5,0.01,101
3,423402465,5,0.01,118
3,423402465,5,0.01,105
3,423402465,5,0.01,79
3,423402465,5,0.01,85
3,423402465,5,0.01,70
3,423402465,5,0.01,115
3,423402465,5,0.01,76
3,423402465,5,0.01,102
3,423402465,5,0.01,101
3,423402465,5,0.01,135
3,423402465,5,0.01,97
3,423402465,5,0.01,92
3,423402465,5,0.01,117
3,423402465,5,0.01,136
3,423402465,5,0.01,96
3,423402465,5,0.01,126
3,423402465,5,0.01,81
3,423402465,5,0.01,100
3,423402465,5,0.01,128
3,423402465,5,0.01,87
3,423402465,5,0.01,89
3,423402465,5,0.01,85
3,423402465,5,0.01,98
3,423402465,5,0.01,124
3,423402465,5,0.01,130
3,423402465,5,0.01,90
3,423402465,5,0.01,118
3,423402465,5,0.01,120
3,423402465,5,0.01,132
3,423402465,5,0.01,112
3,423402465,5,0.01,113
3,423402465,5,0.01,120
3,423402465,5,0.01,111
3,423402465,5,0.01,78
3,423402465,5,0.01,93
3,423402465,5,0.01,116
3,423402465,5,0.01,96
3,423402465,5,0.01,126
3,423402465,5,0.01,118
3,423402465,5,0.01,101
3,423402465,5,0.01,122
3,423402465,5,0.01,76
3,423402465,5,0.01,93
3,423402465,5,0.01,131
3,423402465,5,0.01,111
3,423402465,5,0.01,114
3,423402465,5,0.01,124
3,423402465,5,0.01,111
3,423402465,5,0.01,135
3,423402465,5,0.01,87
3,423402465,5,0.01,108
3,423402465,5,0.01,70
3,423402465,5,0.01,90
3,423402465,5,0.01,97
3,423402465,5,0.01,111
3,423402465,5,0.01,104
3,423402465,5,0.01,114
3,423402465,5,0.01,100
3,423402465,5,0.01,108
3,423402465,5,0.01,107
3,423402465,5,0.01,118
3,423402465,5,0.01,120
3,423402465,5,0.01,114
3,423402465,5,0.01,109
3,423402465,5,0.01,123
3,423402465,5,0.01,121
3,423402465,5,0.01,113
3,423402465,5,0.01,103
3,423402465,5,0.01,118
3,423402465,5,0.01,81
3,423402465,5,0.01,115
3,423402465,5,0.01,108
3,423402465,5,0.01,117
3,423402465,5,0.01,118
3,423402465,5,0.01,103
3,423402465,5,0.01,105
4,1766533961,5,0.01,67
4,1766533961,5,0.01,80
4,1766533961,5,0.01,68
4,1766533961,5,0.01,69
4,1766533961,5,0.01,76
4,1766533961,5,0.01,71
4,1766533961,5,0.01,84
4,1766533961,5,0.01,79
4,1766533961,5,0.01,68
4,1766533961,5,0.01,75
4,1766533961,5,0.01,89
4,1766533961,5,0.01,74
4,1766533961,5,0.01,80
4,1766533961,5,0.01,79
4,1766533961,5,0.01,71
4,1766533961,5,0.01,91
4,1766533961,5,0.01,76
4,1766533961,5,0.01,76
4,1766533961,5,0.01,100
4,1766533961,5,0.01,87
4,1766533961,5,0.01,69
4,1766533961,5,0.01,64
4,1766533961,5,0.01,75
4,1766533961,5,0.01,86
4,1766533961,5,0.01,90
4,1766533961,5,0.01,82
4,1766533961,5,0.01,68
4,1766533961,5,0.01,90
4,1766533961,5,0.01,85
4,1766533961,5,0.01,82
4,1766533961,5,0.01,64
4,1766533961,5,0.01,89
4,1766533961,5,0.01,97
4,1766533961,5,0.01,65
4,1766533961,5,0.01,85
4,1766533961,5,0.01,80
4,1766533961,5,0.01,76
4,1766533961,5,0.01,87
4,1766533961,5,0.01,76
4,1766533961,5,0.01,80
4,1766533961,5,0.01,80
4,1766533961,5,0.01,77
4,1766533961,5,0.01,81
4,1766533961,5,0.01,92
4,1766533961,5,0.01,79
4,1766533961,5,0.01,77
4,1766533961,5,0.01,94
4,1766533961,5,0.01,79
4,1766533961,5,0.01,64
4,1766533961,5,0.01,83
4,1766533961,5,0.01,92
4,1766533961,5,0.01,65
4,1766533961,5,0.01,77
4,1766533961,5,0.01,79
4,1766533961,5,0.01,97
4,1766533961,5,0.01,91
4,1766533961,5,0.01,96
4,1766533961,5,0.01,64
4,1766533961,5,0.01,77
4,1766533961,5,0.01,80
4,1766533961,5,0.01,81
4,1766533961,5,0.01,80
4,1766533961,5,0.01,94
4,1766533961,5,0.01,88
4,1766533961,5,0.01,80
4,1766533961,5,0.01,78
4,1766533961,5,0.01,83
4,1766533961,5,0.01,80
4,1766533961,5,0.01,68
4,1766533961,5,0.01,71
4,1766533961,5,0.01,75
4,1766533961,5,0.01,86
4,1766533961,5,0.01,76
4,1766533961,5,0.01,71
4,1766533961,5,0.01,81
4,1766533961,5,0.01,65
4,1766533961,5,0.01,83
4,1766533961,5,0.01,102
4,1766533961,5,0.01,70
4,1766533961,5,0.01,84
4,1766533961,5,0.01,65
4,1766533961,5,0.01,66
4,1766533961,5,0.01,97
4,1766533961,5,0.01,88
4,1766533961,5,0.01,84
4,1766533961,5,0.01,71
4,1766533961,5,0.01,95
4,1766533961,5,0.01,65
4,1766533961,5,0.01,66
4,1766533961,5,0.01,91
4,1766533961,5,0.01,84
4,1766533961,5,0.01,92
4,1766533961,5,0.01,68
4,1766533961,5,0.01,72
4,1766533961,5,0.01,80
4,1766533961,5,0.01,79
4,1766533961,5,0.01,65
4,1766533961,5,0.01,86
4,1766533961,5,0.01,74
4,1766533961,5,0.01,80
5,359423471,5,0.01,109
5,359423471,5,0.01,106
5,359423471,5,0.01,134
5,359423471,5,0.01,105
5,359423471,5,0.01,84
5,359423471,5,0.01,109
5,359423471,5,0.01,121
5,359423471,5,0.01,139
5,359423471,5,0.01,117
5,359423471,5,0.01,116
5,359423471,5,0.01,86
5,359423471,5,0.01,117
5,359423471,5,0.01,125
5,359423471,5,0.01,115
5,359423471,5,0.01,118
5,359423471,5,0.01,119
5,359423471,5,0.01,130
5,359423471,5,0.01,106
5,359423471,5,0.01,115
5,359423471,5,0.01,87
5,359423471,5,0.01,78
5,359423471,5,0.01,112
5,359423471,5,0.01,119
5,359423471,5,0.01,131
5,359423471,5,0.01,100
5,359423471,5,0.01,150
5,359423471,5,0.01,129
5,359423471,5,0.01,122
5,359423471,5,0.01,116
5,359423471,5,0.01,97
5,359423471,5,0.01,101
5,359423471,5,0.01,120
5,359423471,5,0.01,129
5,359423471,5,0.01,119
5,359423471,5,0.01,122
5,359423471,5,0.01,90
5,359423471,5,0.01,124
5,359423471,5,0.01,121
5,359423471,5,0.01,137
5,359423471,5,0.01,118
5,359423471,5,0.01,100
5,359423471,5,0.01,104
5,359423471,5,0.01,113
5,359423471,5,0.01,119
5,359423471,5,0.01,100
5,359423471,5,0.01,149
5,359423471,5,0.01,137
5,359423471,5,0.01,146
5,359423471,5,0.01,84
5,359423471,5,0.01,104
5,359423471,5,0.01,99
5,359423471,5,0.01,110
5,359423471,5,0.01,153
5,359423471,5,0.01,146
5,359423471,5,0.01,153
5,359423471,5,0.01,102
5,359423471,5,0.01,96
5,359423471,5,0.01,78
5,359423471,5,0.01,121
5,359423471,5,0.01,109
5,359423471,5,0.01,115
5,359423471,5,0.01,124
5,359423471,5,0.01,119
5,359423471,5,0.01,123
5,359423471,5,0.01,84
5,359423471,5,0.01,121
5,359423471,5,0.01,129
5,359423471,5,0.01,110
5,359423471,5,0.01,138
5,359423471,5,0.01,105
5,359423471,5,0.01,121
5,359423471,5,0.01,113
5,359423471,5,0.01,108
5,359423471,5,0.01,150
5,359423471,5,0.01,119
5,359423471,5,0.01,114
5,359423471,5,0.01,100
5,359423471,5,0.01,128
5,359423471,5,0.01,127
5,359423471,5,0.01,119
5,359423471,5,0.01,126
5,359423471,5,0.01,114
5,359423471,5,0.01,127
5,359423471,5,0.01,101
5,359423471,5,0.01,104
5,359423471,5,0.01,119
5,359423471,5,0.01,129
5,359423471,5,0.01,126
5,359423471,5,0.01,147
5,359423471,5,0.01,78
5,359423471,5,0.01,137
5,359423471,5,0.01,120
5,359423471,5,0.01,88
5,359423471,5,0.01,103
5,359423471,5,0.01,119
5,359423471,5,0.01,113
5,359423471,5,0.01,120
5,359423471,5,0.01,100
5,359423471,5,0.01,119
5,359423471,5,0.01,117
6,101510461,5,0.01,102
6,101510461,5,0.01,93
6,101510461,5,0.01,121
6,101510461,5,0.01,105
6,101510461,5,0.01,118
6,101510461,5,0.01,122
6,101510461,5,0.01,116
6,101510461,5,0.01,93
6,101510461,5,0.01,99
6,101510461,5,0.01,114
6,101510461,5,0.01,118
6,101510461,5,0.01,90
6,101510461,5,0.01,107
6,101510461,5,0.01,84
6,101510461,5,0.01,98
6,101510461,5,0.01,126
6,101510461,5,0.01,95
6,101510461,5,0.01,112
6,101510461,5,0.01,96
6,101510461,5,0.01,116
6,101510461,5,0.01,107
6,101510461,5,0.01,96
6,101510461,5,0.01,115
6,101510461,5,0.01,80
6,101510461,5,0.01,79
6,101510461,5,0.01,105
6,101510461,5,0.01,100
6,101510461,5,0.01,98
6,101510461,5,0.01,113
6,101510461,5,0.01,100
6,101510461,5,0.01,94
6,101510461,5,0.01,87
6,101510461,5,0.01,96
6,101510461,5,0.01,105
6,101510461,5,0.01,116
6,101510461,5,0.01,86
6,101510461,5,0.01,78
6,101510461,5,0.01,115
6,101510461,5,0.01,98
6,101510461,5,0.01,82
6,101510461,5,0.01,105
6,101510461,5,0.01,98
6,101510461,5,0.01,126
6,101510461,5,0.01,84
6,101510461,5,0.01,111
6,101510461,5,0.01,108
6,101510461,5,0.01,95
6,101510461,5,0.01,103
6,101510461,5,0.01,111
6,101510461,5,0.01,103
6,101510461,5,0.01,104
6,101510461,5,0.01,100
6,101510461,5,0.01,107
6,101510461,5,0.01,72
6,101510461,5,0.01,115
6,101510461,5,0.01,94
6,101510461,5,0.01,107
6,101510461,5,0.01,97
6,101510461,5,0.01,80
6,101510461,5,0.01,105
6,101510461,5,0.01,125
6,101510461,5,0.01,84
6,101510461,5,0.01,109
6,101510461,5,0.01,103
6,101510461,5,0.01,84
6,101510461,5,0.01,101
6,101510461,5,0.01,110
6,101510461,5,0.01,113
6,101510461,5,0.01,124
6,101510461,5,0.01,104
6,101510461,5,0.01,102
6,101510461,5,0.01,89
6,101510461,5,0.01,104
6,101510461,5,0.01,96
6,101510461,5,0.01,85
6,101510461,5,0.01,71
6,101510461,5,0.01,105
6,101510461,5,0.01,114
6,101510461,5,0.01,101
6,101510461,5,0.01,115
6,101510461,5,0.01,112
6,101510461,5,0.01,110
6,101510461,5,0.01,98
6,101510461,5,0.01,84
6,101510461,5,0.01,89
6,101510461,5,0.01,90
6,101510461,5,0.01,119
6,101510461,5,0.01,108
6,101510461,5,0.01,126
6,101510461,5,0.01,117
6,101510461,5,0.01,116
6,101510461,5,0.01,90
6,101510461,5,0.01,92
6,101510461,5,0.01,111
6,101510461,5,0.01,102
6,101510461,5,0.01,72
6,101510461,5,0.01,117
6,101510461,5,0.01,98
6,101510461,5,0.01,102
6,101510461,5,0.01,99
7,1224902411,5,0.01,74
7,1224902411,5,0.01,106
7,1224902411,5,0.01,106
7,1224902411,5,0.01,73
7,1224902411,5,0.01,92
7,1224902411,5,0.01,83
7,1224902411,5,0.01,70
7,1224902411,5,0.01,102
7,1224902411,5,0.01,103
7,1224902411,5,0.01,71
7,1224902411,5,0.01,107
7,1224902411,5,0.01,55
7,1224902411,5,0.01,115
7,1224902411,5,0.01,94
7,1224902411,5,0.01,93
7,1224902411,5,0.01,99
7,1224902411,5,0.01,68
7,1224902411,5,0.01,109
7,1224902411,5,0.01,103
7,1224902411,5,0.01,98
7,1224902411,5,0.01,96
7,1224902411,5,0.01,81
7,1224902411,5,0.01,76
7,1224902411,5,0.01,124
7,1224902411,5,0.01,104
7,1224902411,5,0.01,132
7,1224902411,5,0.01,84
7,1224902411,5,0.01,94
7,1224902411,5,0.01,124
7,1224902411,5,0.01,75
7,1224902411,5,0.01,91
7,1224902411,5,0.01,93
7,1224902411,5,0.01,93
7,1224902411,5,0.01,106
7,1224902411,5,0.01,99
7,1224902411,5,0.01,102
7,1224902411,5,0.01,106
7,1224902411,5,0.01,99
7,1224902411,5,0.01,104
7,1224902411,5,0.01,104
7,1224902411,5,0.01,123
7,1224902411,5,0.01,97
7,1224902411,5,0.01,88
7,1224902411,5,0.01,107
7,1224902411,5,0.01,84
7,1224902411,5,0.01,94
7,1224902411,5,0.01,106
7,1224902411,5,0.01,94
7,1224902411,5,0.01,82
7,1224902411,5,0.01,102
7,1224902411,5,0.01,93
7,1224902411,5,0.01,101
7,1224902411,5,0.01,69
7,1224902411,5,0.01,102
7,1224902411,5,0.01,103
7,1224902411,5,0.01,110
7,1224902411,5,0.01,94
7,1224902411,5,0.01,113
7,1224902411,5,0.01,121
7,1224902411,5,0.01,70
7,1224902411,5,0.01,104
7,1224902411,5,0.01,121
7,1224902411,5,0.01,88
7,1224902411,5,0.01,88
7,1224902411,5,0.01,115
7,1224902411,5,0.01,94
7,1224902411,5,0.01,127
7,1224902411,5,0.01,90
7,1224902411,5,0.01,93
7,1224902411,5,0.01,108
7,1224902411,5,0.01,102
7,1224902411,5,0.01,97
7,1224902411,5,0.01,143
7,1224902411,5,0.01,105
7,1224902411,5,0.01,57
7,1224902411,5,0.01,115
7,1224902411,5,0.01,67
7,1224902411,5,0.01,94
7,1224902411,5,0.01,78
7,1224902411,5,0.01,91
7,1224902411,5,0.01,123
7,1224902411,5,0.01,75
7,1224902411,5,0.01,96
7,1224902411,5,0.01,66
7,1224902411,5,0.01,94
7,1224902411,5,0.01,99
7,1224902411,5,0.01,126
7,1224902411,5,0.01,102
7,1224902411,5,0.01,67
7,1224902411,5,0.01,103
7,1224902411,5,0.01,99
7,1224902411,5,0.01,106
7,1224902411,5,0.01,67
7,1224902411,5,0.01,82
7,1224902411,5,0.01,51
7,1224902411,5,0.01,117
7,1224902411,5,0.01,114
7,1224902411,5,0.01,95
7,1224902411,5,0.01,95
7,1224902411,5,0.01,123
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,137
8,-1952347324,5,0.01,113
8,-1952347324,5,0.01,112
8,-1952347324,5,0.01,113
8,-1952347324,5,0.01,113
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,120
8,-1952347324,5,0.01,123
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,111
8,-1952347324,5,0.01,110
8,-1952347324,5,0.01,112
8,-1952347324,5,0.01,112
8,-1952347324,5,0.01,125
8,-1952347324,5,0.01,105
8,-1952347324,5,0.01,118
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,117
8,-1952347324,5,0.01,112
8,-1952347324,5,0.01,126
8,-1952347324,5,0.01,113
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,106
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,119
8,-1952347324,5,0.01,121
8,-1952347324,5,0.01,116
8,-1952347324,5,0.01,123
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,115
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,107
8,-1952347324,5,0.01,123
8,-1952347324,5,0.01,108
8,-1952347324,5,0.01,124
8,-1952347324,5,0.01,106
8,-1952347324,5,0.01,106
8,-1952347324,5,0.01,111
8,-1952347324,5,0.01,112
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,106
8,-1952347324,5,0.01,113
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,118
8,-1952347324,5,0.01,112
8,-1952347324,5,0.01,117
8,-1952347324,5,0.01,112
8,-1952347324,5,0.01,105
8,-1952347324,5,0.01,125
8,-1952347324,5,0.01,125
8,-1952347324,5,0.01,129
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,127
8,-1952347324,5,0.01,110
8,-1952347324,5,0.01,122
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,104
8,-1952347324,5,0.01,123
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,116
8,-1952347324,5,0.01,111
8,-1952347324,5,0.01,104
8,-1952347324,5,0.01,118
8,-1952347324,5,0.01,112
8,-1952347324,5,0.01,120
8,-1952347324,5,0.01,114
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,121
8,-1952347324,5,0.01,104
8,-1952347324,5,0.01,118
8,-1952347324,5,0.01,113
8,-1952347324,5,0.01,123
8,-1952347324,5,0.01,113
8,-1952347324,5,0.01,118
8,-1952347324,5,0.01,127
8,-1952347324,5,0.01,131
8,-1952347324,5,0.01,118
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,114
8,-1952347324,5,0.01,112
8,-1952347324,5,0.01,122
8,-1952347324,5,0.01,104
8,-1952347324,5,0.01,118
8,-1952347324,5,0.01,121
8,-1952347324,5,0.01,114
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,121
8,-1952347324,5,0.01,110
8,-1952347324,5,0.01,123
8,-1952347324,5,0.01,100
8,-1952347324,5,0.01,116
8,-1952347324,5,0.01,122
8,-1952347324,5,0.01,109
8,-1952347324,5,0.01,114
8,-1952347324,5,0.01,112
8,-1952347324,5,0.01,100
9,654312823,5,0.01,103
9,654312823,5,0.01,91
9,654312823,5,0.01,103
9,654312823,5,0.01,117
9,654312823,5,0.01,91
9,654312823,5,0.01,91
